customer_id,telecom_partner,gender,age,state,city,pincode,date_of_registration,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn
25207,BSNL,M,67.0,Uttar Pradesh,Mumbai,344773,06-05-2020,1,121143,82,44.0,3709.0,1
112279,Reliance Jio,M,46.0,Karnataka,Mumbai,507122,15-07-2021,3,125062,68,8.0,89.88263491155968,0
37982,BSNL,F,69.0,Odisha,Bangalore,826505,09-07-2020,1,130941,13,8.0,1634.0,0
28144,Airtel,F,69.0,Karnataka,Mumbai,638011,20-05-2020,1,26075,16,12.0,6728.0,1
157527,BSNL,M,61.0,Odisha,Delhi,877655,27-02-2022,2,130462,83,44.0,3390.0,0
50557,Airtel,M,34.0,Tamil Nadu,,316692,10-09-2020,0,62346,80,3.0,4237.0,0
161370,Reliance Jio,M,60.0,Jharkhand,Bangalore,721048,18-03-2022,0,139455,9,15.0,1935.0,0
114324,Airtel,M,22.0,Odisha,Chennai,631599,26-07-2021,3,148033,9,38.0,,0
158246,Vodafone,M,56.0,Madhya Pradesh,Kolkata,483411,03-03-2022,3,99300,42,25.0,5801.0,0
144080,Vodafone,F,63.0,Kerala,Delhi,178833,22-12-2021,0,47295,45,25.0,1391.0,0
177829,BSNL,F,51.0,Uttarakhand,Kolkata,364341,09-06-2022,1,98221,66,4.0,8703.0,0
39003,Vodafone,M,30.0,Karnataka,Mumbai,447224,14-07-2020,2,62920,89,33.0,1377.0,0
48328,BSNL,M,42.0,Maharashtra,Hyderabad,971947,29-08-2020,2,55633,69,44.0,6347.0,0
234521,Vodafone,F,36.0,Kerala,Chennai,600921,19-03-2023,2,51401,91,32.0,5582.0,0
173764,Reliance Jio,F,72.0,Odisha,Bangalore,944373,19-05-2022,2,136510,64,24.0,-820.0,0
198631,BSNL,M,30.0,Haryana,Bangalore,924209,21-09-2022,0,59389,83,44.0,1392.0,0
202468,Reliance Jio,F,61.0,Punjab,Hyderabad,239125,10-10-2022,1,78264,27,31.0,3103.0,0
174261,Vodafone,F,40.0,Karnataka,Hyderabad,555469,22-05-2022,3,121044,69,45.0,3437.0,1
164938,Airtel,M,72.0,Tripura,Chennai,850064,05-04-2022,3,78380,99,1.0,4749.0,0
125971,Reliance Jio,M,66.0,Bihar,Chennai,848632,22-09-2021,2,33193,33,31.0,1317.0,0
27887,BSNL,M,44.0,Goa,Mumbai,206092,19-05-2020,2,21310,101,10.0,1761.0,0
45290,Vodafone,M,24.0,Tamil Nadu,Mumbai,420050,14-08-2020,2,108074,60,24.0,5773.0,0
55145,Reliance Jio,F,38.0,Bihar,Chennai,151438,03-10-2020,2,118014,20,4.0,3491.0,1
178683,BSNL,M,64.0,Chhattisgarh,Chennai,749314,13-06-2022,4,121629,69,34.0,452.0,1
92356,Vodafone,M,45.0,Chhattisgarh,Bangalore,462562,07-04-2021,2,65179,22,29.0,5493.0,0
81035,Reliance Jio,M,22.0,Chhattisgarh,Chennai,467393,09-02-2021,0,62904,56,27.0,,0
11513,Airtel,M,,Manipur,Delhi,418957,27-02-2020,4,72414,85,52.0,439.0,1
38526,Reliance Jio,F,74.0,Odisha,Hyderabad,888091,11-07-2020,1,66118,-2,25.0,3686.0,0
225399,Reliance Jio,M,42.0,Tamil Nadu,,350215,02-02-2023,3,21865,17,25.0,6173.0,0
192289,Reliance Jio,M,61.0,Nagaland,Hyderabad,934856,20-08-2022,0,145907,91,9.0,3324.0,0
225157,Vodafone,F,58.0,Mizoram,Hyderabad,950148,31-01-2023,4,41493,27,9.0,5028.0,0
121028,Reliance Jio,F,53.0,Bihar,Bangalore,956634,28-08-2021,0,63291,99,14.0,733.0,0
164628,Vodafone,M,74.0,Manipur,Delhi,508764,03-04-2022,3,63503,83,35.0,2652.0,0
76265,Reliance Jio,M,53.0,Rajasthan,Chennai,786805,16-01-2021,2,121338,12,16.0,1409.0,0
85087,Airtel,F,49.0,Gujarat,Delhi,170679,01-03-2021,4,109997,79,37.0,7206.0,0
131401,Airtel,M,20.0,Uttar Pradesh,Kolkata,984884,19-10-2021,2,90085,72,24.0,2948.0,0
158771,reliance jio,M,50.0,West Bengal,Kolkata,264286,05-03-2022,3,65733,35,30.0,8138.0,0
92105,Airtel,M,70.0,Odisha,Kolkata,726736,05-04-2021,0,38209,27,46.0,5280.0,0
200060,BSNL,F,42.0,Gujarat,Hyderabad,990234,28-09-2022,4,99399,85,18.0,1714.0,0
208979,Airtel,M,53.0,Manipur,,518026,11-11-2022,3,100537,60,22.0,5527.0,0
184875,BSNL,M,38.0,Maharashtra,Mumbai,541209,14-07-2022,3,113056,22,30.0,7545.0,0
130847,BSNL,M,66.0,Gujarat,Chennai,127197,16-10-2021,0,130980,81,10.0,6812.0,0
226172,Vodafone,M,53.0,Mizoram,Delhi,185422,06-02-2023,3,52106,59,2.0,6444.0,0
133451,Reliance Jio,F,61.0,Mizoram,Chennai,633726,29-10-2021,4,83461,76,6.0,6388.0,0
80181,Vodafone,F,55.0,Jharkhand,Hyderabad,986198,05-02-2021,0,118486,2,14.0,9791.0,1
197858,BSNL,F,65.0,Andhra Pradesh,Bangalore,496853,17-09-2022,2,127453,24,26.0,9647.0,1
73253,Vodafone,M,47.0,Meghalaya,Mumbai,919045,01-01-2021,1,37424,70,27.0,8630.0,1
79696,Reliance Jio,F,30.0,Haryana,Hyderabad,616131,02-02-2021,2,69252,35,26.0,2327.0,0
96514,Reliance Jio,M,41.0,Madhya Pradesh,Hyderabad,245528,28-04-2021,2,46115,86,7.0,500.0,0
91712,Reliance Jio,F,27.0,Tamil Nadu,Chennai,726543,04-04-2021,3,128207,32,25.0,1001.0,0
17989,Vodafone,F,64.0,Uttar Pradesh,Chennai,272213,31-03-2020,2,72107,79,3.0,9311.0,0
179382,Vodafone,F,18.0,Nagaland,Bangalore,869023,16-06-2022,4,99999999,36,16.0,8955.0,0
211928,BSNL,F,32.0,Karnataka,Bangalore,854707,26-11-2022,1,88241,32,40.0,2464.0,0
108352,BSNL,M,45.0,Uttarakhand,Chennai,731184,26-06-2021,3,119893,79,13.0,1462.0,0
50080,Vodafone,F,43.0,Uttar Pradesh,Mumbai,941458,07-09-2020,1,77272,53,28.0,521.0,0
130201,Reliance Jio,M,34.0,Himachal Pradesh,Hyderabad,481730,13-10-2021,1,84842,14,,-181.0,1
161706,Reliance Jio,F,72.0,Tripura,Hyderabad,587507,20-03-2022,2,54463,16,37.0,3758.0,0
121778,Airtel,M,45.0,Punjab,Kolkata,842847,01-09-2021,3,82099,17,28.0,7027.0,0
215211,Airtel,F,58.0,Tripura,Mumbai,679488,13-12-2022,0,64836,32,9.0,,0
155026,BSNL,F,,Jharkhand,Kolkata,798757,14-02-2022,2,21964,38,13.0,2665.0,0
119833,Airtel,F,36.0,Odisha,Bangalore,102179,22-08-2021,1,37292,51,29.0,436.0,0
15464,Reliance Jio,M,58.0,Jharkhand,Mumbai,867392,18-03-2020,3,101109,71,25.0,2187.0,0
193715,BSNL,M,67.0,Tamil Nadu,Kolkata,531479,27-08-2022,4,105197,82,45.0,5049.0,0
141278,Airtel,F,26.0,Chhattisgarh,Delhi,623346,08-12-2021,1,107827,78,9.0,8745.0,0
22800,Reliance Jio,F,57.0,Tripura,Hyderabad,168381,24-04-2020,0,102464,46,34.0,5609.0,0
142073,Vodafone,M,22.0,,Mumbai,169138,12-12-2021,4,108630,94,27.0,6106.0,0
116262,Reliance Jio,F,21.0,Madhya Pradesh,Chennai,165152,04-08-2021,1,118491,7,12.0,1610.0,0
166186,Airtel,M,74.0,Bihar,Chennai,188277,11-04-2022,3,77154,85,,4826.0,0
130187,Airtel,F,27.0,Andhra Pradesh,Hyderabad,546591,13-10-2021,0,132226,99,38.0,5071.0,0
197547,Airtel,F,60.0,Mizoram,Chennai,829162,15-09-2022,4,84070,9,11.0,6658.0,0
119952,Reliance Jio,M,49.0,Bihar,Hyderabad,736826,23-08-2021,3,50660,7,2.0,,0
217379,Reliance Jio,M,65.0,Kerala,Delhi,181750,23-12-2022,0,47659,75,19.0,2334.0,0
174789,Vodafone,F,71.0,Odisha,Kolkata,265877,24-05-2022,0,83705,0,,-560.0,0
109937,BSNL,M,47.0,Arunachal Pradesh,Kolkata,912971,04-07-2021,4,78613,58,27.0,4232.0,0
155671,BSNL,M,59.0,West Bengal,Mumbai,681896,18-02-2022,3,110057,29,42.0,3272.0,0
193815,BSNL,M,46.0,Andhra Pradesh,Bangalore,251851,28-08-2022,2,47419,73,28.0,6696.0,0
154374,Airtel,M,27.0,Haryana,Delhi,154884,11-02-2022,4,64416,43,15.0,2686.0,0
133358,Vodafone,M,35.0,Odisha,Hyderabad,957908,29-10-2021,2,130936,41,17.0,9323.0,0
163023,Reliance Jio,M,57.0,Manipur,Chennai,138310,26-03-2022,2,71770,19,17.0,2804.0,0
149117,Reliance Jio,F,54.0,Odisha,Delhi,100176,16-01-2022,0,63228,43,25.0,8393.0,0
240218,BSNL,M,41.0,Mizoram,Delhi,506580,17-04-2023,3,124162,44,46.0,7093.0,1
162604,BSNL,F,49.0,Tamil Nadu,,837969,24-03-2022,2,unknown,46,3.0,2254.0,0
136902,Reliance Jio,F,64.0,Punjab,Kolkata,135649,16-11-2021,1,107008,7,2.0,6344.0,0
178253,Vodafone,M,49.0,Meghalaya,Delhi,113614,11-06-2022,0,27483,43,22.0,7478.0,0
30077,vodafone,M,69.0,Meghalaya,Mumbai,536783,30-05-2020,0,33572,69,23.0,6237.0,0
163698,Airtel,F,32.0,Chhattisgarh,Hyderabad,101251,30-03-2022,0,106666,47,39.0,3452.0,0
171036,Reliance Jio,M,38.0,Karnataka,Chennai,451184,06-05-2022,1,109008,54,7.0,5342.0,0
43268,BSNL,F,48.0,Meghalaya,Hyderabad,599248,04-08-2020,2,29817,89,4.0,9727.0,1
117396,Reliance Jio,F,43.0,Arunachal Pradesh,Hyderabad,396423,10-08-2021,0,125420,72,48.0,2429.0,0
134341,Vodafone,F,49.0,Punjab,,629164,03-11-2021,4,44768,66,7.0,7277.0,0
199001,Vodafone,M,24.0,Sikkim,Mumbai,223675,23-09-2022,1,29985,100,26.0,7462.0,0
7159,Airtel,M,33.0,Mizoram,Delhi,906872,05-02-2020,4,83703,53,32.0,5933.0,0
51281,Reliance Jio,M,65.0,Nagaland,Bangalore,689411,13-09-2020,1,unknown,53,42.0,2141.0,0
169842,Vodafone,F,63.0,Himachal Pradesh,Mumbai,434931,30-04-2022,4,107446,58,25.0,3484.0,1
159176,Airtel,M,46.0,Manipur,Bangalore,136370,07-03-2022,3,120256,62,3.0,3900.0,0
120621,BSNL,M,19.0,Goa,Bangalore,626222,26-08-2021,3,62895,71,16.0,9869.0,0
31185,BSNL,F,63.0,Odisha,Chennai,897333,05-06-2020,4,83644,78,28.0,1405.0,0
190807,BSNL,M,67.0,Jharkhand,Kolkata,742594,13-08-2022,2,53711,57,3.0,2645.0,0
88617,Vodafone,M,38.0,Telangana,Kolkata,866143,19-03-2021,3,90688,9,2.0,5585.0,0
40487,Vodafone,F,22.0,Himachal Pradesh,Chennai,807364,21-07-2020,4,67814,4,49.0,10271.0,0
118871,Airtel,F,40.0,Meghalaya,Hyderabad,671666,17-08-2021,4,599235,59,7.0,9931.0,0
185950,Reliance Jio,M,49.0,Maharashtra,Chennai,960222,19-07-2022,2,27850,20,35.0,6276.0,1
43835,Vodafone,M,38.0,Arunachal Pradesh,Delhi,328504,07-08-2020,2,141024,51,31.0,4449.0,1
128289,Reliance Jio,M,57.0,Nagaland,Kolkata,341092,04-10-2021,4,103781,24,22.0,7941.0,0
236371,Airtel,M,65.0,Uttar Pradesh,Delhi,339573,29-03-2023,2,146998,95,34.0,2302.0,0
135555,Vodafone,F,39.0,Haryana,Chennai,336019,09-11-2021,1,49092,74,30.0,6979.0,0
221603,Airtel,M,22.0,Uttarakhand,Mumbai,145888,14-01-2023,0,28592,84,25.0,7399.0,0
192465,Reliance Jio,M,48.0,West Bengal,Delhi,118695,21-08-2022,0,98398,49,35.0,6248.0,0
120463,Reliance Jio,M,28.0,Gujarat,Kolkata,846708,25-08-2021,0,148208,21,2.0,4843.0,0
127974,Reliance Jio,M,27.0,Tripura,Chennai,681677,02-10-2021,1,86521,92,16.0,6315.0,0
114227,Reliance Jio,F,35.0,Goa,Mumbai,787750,25-07-2021,0,132659,-2,22.0,1121.0,0
207936,Airtel,M,30.0,Uttar Pradesh,Hyderabad,416610,06-11-2022,2,37037,8,,9822.0,0
110812,Vodafone,M,35.0,Manipur,Kolkata,744174,08-07-2021,3,124193,47,33.0,6111.0,1
111008,BSNL,M,53.0,Goa,Mumbai,301014,09-07-2021,2,26039,39,46.0,4811.0,0
56128,Vodafone,M,51.0,Nagaland,Chennai,298596,07-10-2020,4,64777,93,24.0,2510.0,0
227165,Airtel,M,27.0,Punjab,Chennai,159069,10-02-2023,2,25931,86,27.0,1300.0,0
183794,Vodafone,M,72.0,Goa,Hyderabad,950058,08-07-2022,1,69303,86,29.0,6907.0,1
6344,BSNL,F,46.0,Karnataka,Bangalore,140528,01-02-2020,4,95761,7,5.0,9624.0,1
59442,BSNL,M,32.0,Jharkhand,Bangalore,909085,24-10-2020,4,97158,89,4.0,4284.0,0
142763,Reliance Jio,M,26.0,,Chennai,284764,15-12-2021,1,unknown,35,28.0,3138.0,0
63688,Reliance Jio,M,38.0,Goa,Mumbai,460658,14-11-2020,3,88676,36,37.0,4611.0,0
127955,Vodafone,M,56.0,Sikkim,Kolkata,620738,02-10-2021,0,141353,6,42.0,1458.0,1
142531,BSNL,M,29.0,Meghalaya,Delhi,316477,14-12-2021,1,125725,40,37.0,10169.0,0
117317,Airtel,F,54.0,Andhra Pradesh,Chennai,694069,10-08-2021,3,112045,91,15.0,954.0,0
24127,Airtel,M,51.0,Himachal Pradesh,Bangalore,624776,30-04-2020,2,141020,26,3.0,9899.0,0
212231,BSNL,M,45.0,Himachal Pradesh,Kolkata,111266,28-11-2022,1,80891,59,19.0,5654.0,0
170850,Vodafone,F,73.0,Telangana,Kolkata,658395,05-05-2022,0,62784,83,40.0,2900.0,0
40535,Reliance Jio,F,63.0,Bihar,Kolkata,288253,21-07-2020,0,44993,46,43.0,3210.0,0
202679,Airtel,F,39.0,Madhya Pradesh,Bangalore,632744,11-10-2022,2,54439,36,1212.0,4857.0,0
1412,Vodafone,M,34.0,Uttarakhand,Hyderabad,349809,08-01-2020,3,58103,55,18.0,1275.0,0
35476,Vodafone,M,31.0,Odisha,Delhi,316592,26-06-2020,1,89661,35,16.0,7854.0,0
164272,Airtel,F,24.0,Odisha,Delhi,491960,02-04-2022,3,139897,65,5.0,9706.0,1
165931,BSNL,F,55.0,Manipur,Hyderabad,765880,10-04-2022,2,137732,12,18.0,2087.0,0
77210,BSNL,M,41.0,Karnataka,Delhi,648523,21-01-2021,0,47739,28,44.0,5803.0,1
9819,BSNL,M,36.0,Tripura,Bangalore,366585,19-02-2020,4,396477,1,0.0,6443.0,0
193395,BSNL,M,55.0,Gujarat,Hyderabad,857714,25-08-2022,4,59029,34,41.0,9773.0,1
141991,Reliance Jio,M,53.0,West Bengal,Chennai,991530,11-12-2021,0,unknown,37,19.0,2028.0,0
89594,airtel,F,52.0,Madhya Pradesh,Hyderabad,765631,24-03-2021,4,80010,83,6.0,8843.0,0
31838,Airtel,M,21.0,Haryana,Chennai,755001,08-06-2020,0,119114,64,9.0,7796.0,0
11195,Vodafone,M,41.0,Himachal Pradesh,Bangalore,668209,26-02-2020,0,21580,43,1.0,,0
171111,Vodafone,M,22.0,Karnataka,Bangalore,250572,06-05-2022,3,unknown,16,,8154.0,0
187707,BSNL,M,45.0,Telangana,Delhi,855212,28-07-2022,0,64789,95,9.0,1621.0,0
224933,Airtel,M,24.0,Gujarat,Hyderabad,826064,30-01-2023,3,92429,32,9.0,644.0,0
115028,BSNL,M,50.0,Sikkim,Kolkata,734531,29-07-2021,0,61754,82,19.0,7007.0,0
126904,Vodafone,F,21.0,Karnataka,Kolkata,148840,27-09-2021,1,33312,81,44.0,2769.0,0
47335,Reliance Jio,M,20.0,West Bengal,Mumbai,302905,24-08-2020,1,75933,27,39.0,4786.0,0
76315,Airtel,M,43.0,Assam,Chennai,477233,16-01-2021,0,103582,92,4.0,319.0,0
165074,Reliance Jio,M,67.0,Karnataka,Delhi,834926,06-04-2022,0,36329,44,35.0,5770.0,1
220694,BSNL,F,60.0,Jharkhand,Kolkata,345765,09-01-2023,0,92008,60,3.0,5233.0,0
103079,Airtel,F,61.0,Jharkhand,Bangalore,660391,30-05-2021,2,145377,30,28.0,2267.0,0
82348,Vodafone,M,19.0,Madhya Pradesh,Kolkata,895520,16-02-2021,0,46914,73,,1025.0,1
21709,BSNL,M,46.0,Mizoram,Kolkata,983953,18-04-2020,3,85725,74,9.0,7596.0,0
55856,Airtel,M,46.0,Assam,Mumbai,276049,06-10-2020,3,109950,37,31.0,2063.0,0
137351,BSNL,F,39.0,Odisha,Kolkata,753337,18-11-2021,4,147215,46,8.0,1887.0,0
41841,BSNL,F,31.0,Madhya Pradesh,Chennai,231397,28-07-2020,2,126820,85,44.0,5879.0,1
172037,Reliance Jio,M,58.0,Nagaland,,825833,11-05-2022,3,103749,78,18.0,6340.0,0
7352,Reliance Jio,F,32.0,Rajasthan,Kolkata,259200,06-02-2020,2,115896,48,15.0,8351.0,0
189627,Airtel,F,27.0,Tamil Nadu,Hyderabad,726570,07-08-2022,3,112905,922,44.0,5700.0,0
31111,BSNL,M,44.0,Punjab,Kolkata,231478,04-06-2020,4,141353,6,2.0,,1
4623,Airtel,M,29.0,Manipur,Chennai,905967,24-01-2020,4,114147,61,23.0,5965.0,0
132105,Vodafone,M,57.0,Punjab,Mumbai,476297,23-10-2021,2,130599,86,-2.0,2840.0,0
161575,BSNL,F,44.0,Himachal Pradesh,Delhi,123022,19-03-2022,4,45612,51,41.0,5989.0,1
183925,BSNL,F,24.0,West Bengal,Delhi,461508,09-07-2022,1,145627,37,30.0,2719.0,0
160768,Vodafone,F,47.0,Uttar Pradesh,Bangalore,503057,15-03-2022,1,26201,72,5.0,7265.0,1
17083,Airtel,F,36.0,Telangana,Chennai,228155,26-03-2020,2,unknown,14,24.0,8037.0,0
135448,Reliance Jio,M,67.0,Jharkhand,Mumbai,858439,08-11-2021,4,112437,83,5.0,3463.0,0
141967,Airtel,M,49.0,Madhya Pradesh,Delhi,317291,11-12-2021,4,102409,32,47.0,2062.0,0
122668,BSNL,F,69.0,Manipur,Hyderabad,256943,05-09-2021,0,54682,16,13.0,3382.0,0
197076,Reliance Jio,F,18.0,Himachal Pradesh,Delhi,268324,13-09-2022,0,32494,6,38.0,4871.0,0
192027,BSNL,F,66.0,Kerala,Chennai,516137,19-08-2022,0,53755,20,16.0,4829.0,0
12511,bsnl,F,46.0,Meghalaya,Delhi,655235,03-03-2020,0,89659,48,41.0,3170.0,0
6932,Reliance Jio,F,31.0,Chhattisgarh,Chennai,469778,04-02-2020,2,57409,18,43.0,1675.0,0
108247,Airtel,F,36.0,Jharkhand,Delhi,228372,25-06-2021,1,77725,57,5.0,2829.0,0
70297,BSNL,F,50.0,Andhra Pradesh,Mumbai,420541,17-12-2020,0,78093,67,49.0,8012.0,0
68332,Vodafone,F,35.0,Bihar,Kolkata,679223,08-12-2020,1,135300,77,6.0,6705.0,0
97408,BSNL,M,63.0,Meghalaya,Hyderabad,287972,02-05-2021,1,24837,58,15.0,5129.0,0
25811,Vodafone,F,47.0,Nagaland,Hyderabad,681088,09-05-2020,2,31027,46,44.0,4670.0,1
87083,BSNL,M,50.0,Haryana,Kolkata,838755,11-03-2021,3,38956,81,48.0,6188.0,0
16219,BSNL,M,30.0,Haryana,Bangalore,699714,22-03-2020,4,89191,20,36.0,8902.0,0
195405,Reliance Jio,M,60.0,Manipur,Kolkata,988941,05-09-2022,0,27320,33,41.0,-874.0,0
39020,BSNL,M,39.0,Rajasthan,,209193,14-07-2020,1,134491,65,9.0,1808.0,0
177086,BSNL,M,56.0,Maharashtra,Chennai,640533,05-06-2022,0,68145,65,17.0,3692.0,0
182277,Vodafone,M,30.0,Mizoram,Delhi,552386,01-07-2022,0,79224,5,30.0,10311.0,0
241699,Airtel,M,36.0,Andhra Pradesh,Delhi,638540,24-04-2023,2,52170,10,30.0,7475.0,0
74057,Airtel,F,60.0,Nagaland,Mumbai,780399,05-01-2021,0,128510,102,45.0,6222.0,0
20234,Vodafone,F,52.0,Uttar Pradesh,Bangalore,497184,11-04-2020,0,142801,87,40.0,7307.0,1
40368,Vodafone,F,47.0,Manipur,Delhi,891407,21-07-2020,4,101013,55,20.0,6277.0,0
73946,airtel,M,40.0,Kerala,Bangalore,186067,05-01-2021,0,101798,74,31.0,-499.0,1
121073,Reliance Jio,F,35.0,Karnataka,Mumbai,395396,28-08-2021,4,48136,15,11.0,511.0,0
76234,Vodafone,M,23.0,Manipur,Delhi,489570,16-01-2021,2,120052,15,32.0,7363.0,0
42398,Vodafone,M,37.0,Telangana,Hyderabad,597598,31-07-2020,1,111987,78,35.0,3547.0,0
3067,BSNL,M,59.0,Haryana,Delhi,592531,16-01-2020,2,41009,13,52.0,9546.0,1
198618,Airtel,M,39.0,Assam,Chennai,250668,21-09-2022,2,58655,49,12.0,10462.0,0
16303,BSNL,F,30.0,Tamil Nadu,Chennai,823063,22-03-2020,4,96994,62,-3.0,3717.0,0
184897,BSNL,M,53.0,Gujarat,Bangalore,433893,14-07-2022,0,56594,62,9.0,6004.0,0
174977,bsnl,F,24.0,Telangana,Mumbai,771613,25-05-2022,4,90657,33,-2.0,8597.0,0
118,Reliance Jio,M,24.0,Chhattisgarh,Chennai,872942,01-01-2020,1,66198,78,36.0,4517.0,0
198425,Airtel,M,66.0,Manipur,Kolkata,162893,20-09-2022,0,27833,59,7.0,219.0,0
218795,BSNL,M,26.0,Meghalaya,Kolkata,737137,31-12-2022,2,103754,41,30.0,4556.0,0
234608,Airtel,F,66.0,Bihar,Mumbai,446979,20-03-2023,4,51396,103,14.0,2398.0,0
179419,Vodafone,M,22.0,West Bengal,Mumbai,895602,17-06-2022,0,112992,71,43.0,323.0,1
238761,Airtel,F,70.0,Odisha,Mumbai,176202,10-04-2023,0,137966,11,7.0,9882.0,0
229820,Airtel,F,51.0,Rajasthan,Mumbai,170331,24-02-2023,3,69800,103,45.0,7963.0,0
85014,BSNL,F,62.0,Uttar Pradesh,Mumbai,623033,01-03-2021,4,104132,67,42.0,10130.0,0
211041,Airtel,F,66.0,Mizoram,Mumbai,749006,22-11-2022,4,unknown,32,19.0,4206.0,0
208550,Airtel,M,30.0,Sikkim,Mumbai,923537,09-11-2022,4,143659,64,28.0,1696.0,0
82728,Airtel,F,47.0,Sikkim,Mumbai,633803,18-02-2021,2,130123,59,23.0,5924.0,0
58819,Reliance Jio,M,63.0,Uttarakhand,Chennai,533291,21-10-2020,0,62778,14,15.0,7363.0,0
155111,BSNL,M,23.0,Telangana,Hyderabad,923459,15-02-2022,1,77549,5,16.0,8895.0,0
89903,Vodafone,F,55.0,Maharashtra,Chennai,543827,25-03-2021,3,143910,60,48.0,4065.0,0
122787,BSNL,F,21.0,Jharkhand,Bangalore,663136,06-09-2021,0,136890,35,0.0,6335.0,0
174973,Airtel,M,59.0,Bihar,Delhi,886816,25-05-2022,0,85287,53,33.0,9983.0,0
130207,BSNL,M,50.0,Arunachal Pradesh,Chennai,295455,13-10-2021,1,61236,73,8.0,9333.0,1
48090,BSNL,M,43.0,Jharkhand,Hyderabad,411563,28-08-2020,3,146599,70,23.0,3360.0,0
116551,Airtel,F,32.0,Bihar,,511270,06-08-2021,0,104977,16,36.0,5904.0,0
100819,Reliance Jio,M,30.0,Telangana,Delhi,791025,19-05-2021,2,105360,77,48.0,5176.0,0
92895,BSNL,M,56.0,Jharkhand,Hyderabad,602236,09-04-2021,1,58447,69,50.0,5045.0,0
59237,BSNL,M,54.0,Andhra Pradesh,Bangalore,615123,23-10-2020,4,81195,83,34.0,7448.0,0
52249,Reliance Jio,M,47.0,Andhra Pradesh,Chennai,412046,18-09-2020,2,139779,0,41.0,,0
169556,BSNL,M,36.0,Nagaland,Bangalore,117072,28-04-2022,2,102022,-6,27.0,540.0,0
30680,Reliance Jio,F,72.0,,Kolkata,426063,02-06-2020,4,96184,10,15.0,3078.0,0
14557,BSNL,M,66.0,Bihar,Kolkata,975223,13-03-2020,1,65628,16,34.0,-552.0,0
26239,Reliance Jio,M,60.0,West Bengal,Chennai,360467,11-05-2020,1,134334,36,6.0,9070.0,1
140714,Vodafone,M,40.0,Gujarat,Delhi,629483,05-12-2021,1,81699,43,7.0,4711.0,0
53456,Airtel,M,60.0,Arunachal Pradesh,Delhi,124548,24-09-2020,4,95297,60,24.0,4745.0,0
57141,Reliance Jio,M,71.0,Meghalaya,Chennai,814422,12-10-2020,1,93488,30,33.0,6966.0,0
220626,BSNL,F,34.0,Uttarakhand,Mumbai,947793,09-01-2023,1,49249,39,11.0,4320.0,1
51564,Reliance Jio,M,66.0,Manipur,Bangalore,523297,15-09-2020,4,149091,25,26.0,3452.0,0
236791,Reliance Jio,M,44.0,Uttar Pradesh,Chennai,761310,31-03-2023,3,144527,32,8.0,3114.0,0
92971,Reliance Jio,M,47.0,Tamil Nadu,Bangalore,591917,10-04-2021,2,32156,66,28.0,8727.0,0
187083,Vodafone,F,61.0,Chhattisgarh,Mumbai,449374,25-07-2022,2,91996,22,47.0,8294.0,0
232092,Reliance Jio,M,73.0,Madhya Pradesh,Kolkata,443682,07-03-2023,0,89786,64,34.0,2347.0,0
48936,Reliance Jio,M,34.0,Chhattisgarh,Chennai,166424,01-09-2020,3,110276,81,-4.0,3221.0,0
63560,Vodafone,F,43.0,Maharashtra,Delhi,488653,14-11-2020,0,52863,84,3.0,-173.0,0
123404,BSNL,M,43.0,Tripura,Hyderabad,534306,09-09-2021,2,108235,82,14.0,9565.0,0
95518,Reliance Jio,F,31.0,Andhra Pradesh,Bangalore,622069,23-04-2021,0,76243,9,44.0,8844.0,1
38905,vodafone,F,61.0,Himachal Pradesh,Delhi,305693,13-07-2020,3,48979,51,15.0,8219.0,0
160456,Airtel,M,48.0,Telangana,Bangalore,403918,14-03-2022,4,47083,4,45.0,3067.0,0
19919,Airtel,F,72.0,Rajasthan,Bangalore,636257,09-04-2020,3,67485,27,34.0,3692.0,1
175546,BSNL,F,62.0,Mizoram,Delhi,862644,28-05-2022,4,unknown,12,49.0,5460.0,0
208679,Vodafone,F,46.0,West Bengal,Bangalore,854636,10-11-2022,3,60307,78,29.0,123.0,0
93959,Reliance Jio,F,55.0,Maharashtra,Kolkata,268345,15-04-2021,3,45888,12,8.0,564.0,0
238901,Vodafone,M,19.0,Tamil Nadu,Hyderabad,900050,10-04-2023,2,42548,22,41.0,2074.0,1
197733,Vodafone,M,26.0,Goa,Hyderabad,618863,16-09-2022,3,31907,48,33.0,7272.0,0
186589,BSNL,M,62.0,Himachal Pradesh,Bangalore,320630,22-07-2022,3,142387,63,28.0,6199.0,0
178019,BSNL,M,66.0,Chhattisgarh,Chennai,880716,09-06-2022,1,139872,64,40.0,8460.0,0
169424,BSNL,M,31.0,West Bengal,Chennai,951647,27-04-2022,0,49352,33,40.0,8072.0,1
92209,BSNL,M,51.0,Gujarat,Mumbai,997999,06-04-2021,3,61053,12,48.0,7978.0,0
121118,Airtel,F,62.0,Mizoram,Kolkata,604771,29-08-2021,1,40841,26,16.0,4562.0,1
117943,Vodafone,M,26.0,Mizoram,Kolkata,250498,13-08-2021,2,91860,45,11.0,7389.0,0
74627,BSNL,F,49.0,Karnataka,Delhi,569780,08-01-2021,4,32346,97,28.0,7081.0,0
240676,Vodafone,M,27.0,Sikkim,Hyderabad,196469,19-04-2023,2,140177,1,32.0,486.0,1
